student_id,age,gender,graduation_percentage,graduation_stream,prep_months,daily_study_hours,mock_tests_attempted,revision_cycles,attempt_number,ncert_read,standard_books,coaching,online_resources,gs_history,gs_geography,gs_polity,gs_economy,gs_sciencetech,gs_environment,gs_currentaffairs,gs_artculture,gs_total_score,csat_comprehension,csat_logicalreasoning,csat_quantitative,csat_datainterpretation,csat_decisionmaking,csat_total_score,csat_qualified,weekly_quizzes,avg_quiz_score,study_streak_days,test_attendance_percent,target,gs_history_pct,gs_geography_pct,gs_polity_pct,gs_economy_pct,gs_sciencetech_pct,gs_environment_pct,gs_currentaffairs_pct,gs_artculture_pct,csat_comprehension_pct,csat_logicalreasoning_pct,csat_quantitative_pct,csat_datainterpretation_pct,csat_decisionmaking_pct,gs_average_pct,csat_average_pct,overall_score,performance_category,weak_subjects_count,very_weak_subjects,strong_subjects_count,weakest_subject,weakest_subject_score,strongest_subject,strongest_subject_score,study_efficiency,mock_efficiency,subject_variance,consistency_score,improvement_needed,quick_wins_count,estimated_hours_needed,test_readiness,streak_quality,revision_effectiveness,weekly_study_hours,preparation_intensity,csat_risk,overall_risk,qualification_probability,gender_encoded,coaching_encoded,graduation_stream_encoded,target_encoded,has_coaching,regular_quiz_taker,high_mock_tester,consistent_student,ncert_reader,standard_books_user
589,27,Male,91,Engineering,10,6.2,76,7,2,1,1,0,1,12.4,13.3,12.4,12.4,15.8,11.6,9.8,15.3,102.9,22.2,17.4,1.7,23.3,21.1,84.5,1,6,45.7,28,42.7,0,49.6,53.2,49.6,49.6,63.2,46.4,39.2,61.2,62.889518413597735,58.98305084745762,5.629139072847682,89.96138996138997,91.34199134199135,51.49999999999999,61.76101792745688,54.57830537823705,Average,5,0,0,currentaffairs,39.2,sciencetech,63.2,7.580320191421812,0.7088091607563253,60.28571428571429,90.30682794389904,15.421694621762953,5,30.843389243525905,44.2,173.6,3.1990000000000003,43.4,62.0,Low,Medium,0.5757181782087283,1,0,2,0,1,1,1,0,1,1
590,24,Female,78,Arts,30,12.0,67,7,4,1,1,1,0,20.5,16.6,17.3,20.7,10.8,16.0,18.8,22.6,143.6,22.3,29.5,18.3,10.1,13.2,89.2,1,1,86.1,18,40.6,1,82.0,66.4,69.2,82.8,43.2,64.0,75.2,90.4,63.172804532577906,100.0,60.59602649006622,38.996138996138995,57.14285714285714,71.65,63.981565432328054,69.34946962969842,Good,1,0,4,sciencetech,43.2,artculture,90.4,5.334574586899878,1.019845141613212,213.87142857142857,65.61220880287027,0.6505303703015812,1,1.3010607406031625,63.349999999999994,216.0,6.027,84.0,360.0,Low,Low,0.7841412044056196,0,1,0,1,1,0,1,0,1,1
591,21,Male,73,Arts,32,6.6,45,5,2,1,1,1,1,17.8,14.3,15.3,12.9,15.2,17.8,8.3,16.6,119.8,22.6,16.8,15.8,18.1,10.3,82.7,1,0,85.0,22,71.3,1,71.2,57.2,61.2,51.6,60.8,71.2,33.2,66.4,64.02266288951843,56.949152542372886,52.317880794701985,69.88416988416989,44.58874458874459,59.099999999999994,57.552522139901555,58.63575664197046,Average,1,1,0,currentaffairs,33.2,history,71.2,7.715231137101377,1.2746903617819665,154.8685714285714,75.09911383275373,11.36424335802954,2,22.72848671605908,78.15,145.2,4.25,46.199999999999996,211.2,Low,Low,0.640081319015659,1,1,0,1,1,0,0,0,1,1
592,34,Female,79,Engineering,11,10.0,77,1,4,1,1,0,1,7.8,12.8,12.3,11.4,15.9,12.6,15.1,16.3,102.4,24.3,20.1,10.6,18.8,16.5,94.2,1,5,48.3,33,36.0,0,31.2,51.2,49.2,45.6,63.6,50.4,60.4,65.2,68.83852691218131,68.13559322033899,35.099337748344375,72.5868725868726,71.42857142857142,52.099999999999994,63.21778037926174,55.43533411377851,Average,3,1,0,history,31.2,artculture,65.2,5.039575828525319,0.710709411715109,123.41714285714286,80.15610141538687,14.56466588622149,4,29.12933177244298,42.15,330.0,0.483,70.0,110.0,Low,Low,0.5896105403893267,0,0,2,0,1,1,1,1,1,1
593,34,Female,75,Arts,41,7.3,12,7,6,0,1,1,1,12.5,11.7,9.4,12.3,10.3,17.3,14.8,10.9,99.6,24.2,13.4,15.6,16.2,5.5,78.2,1,7,78.8,49,44.5,0,50.0,46.8,37.6,49.2,41.2,69.2,59.2,43.6,68.55524079320114,45.42372881355932,51.65562913907284,62.54826254826254,23.809523809523807,49.6,50.39847702072393,49.83954310621718,Average,5,0,0,polity,37.6,environment,69.2,6.00476422966472,3.833811008170552,105.00571428571429,83.11642372484255,20.160456893782822,6,40.320913787565644,61.65,357.7,5.515999999999999,51.1,299.3,Low,Medium,0.49732574393783235,0,1,0,0,1,1,0,1,0,1
594,25,Male,66,Arts,33,5.2,26,5,2,1,1,1,1,9.8,9.1,12.5,14.6,19.8,11.3,12.1,10.5,97.4,26.5,20.8,21.4,9.4,10.7,92.0,1,6,74.5,19,68.2,0,39.2,36.4,50.0,58.4,79.2,45.2,48.4,42.0,75.07082152974505,70.50847457627118,70.86092715231787,36.2934362934363,46.32034632034631,49.849999999999994,59.81080117442333,52.83824035232699,Average,5,0,1,geography,36.4,sciencetech,79.2,8.522296831020482,1.9569718649009997,187.74571428571429,69.8128896218744,17.16175964767301,5,34.32351929534602,71.35,98.8,3.725,36.4,171.6,Low,Medium,0.5471633750720559,1,1,0,0,1,1,0,0,1,1
595,27,Male,87,Arts,23,2.9,5,5,6,0,1,0,0,5.7,11.8,5.0,17.5,4.2,0.0,4.7,1.0,50.6,26.1,19.0,14.4,11.2,11.2,83.1,1,5,55.2,33,39.3,0,22.8,47.2,20.0,70.0,16.8,0.0,18.8,4.0,73.93767705382437,64.40677966101694,47.682119205298015,43.24324324324324,48.48484848484848,24.950000000000003,55.550933529646215,34.13028005889386,Needs Improvement,7,6,0,environment,0.0,economy,70.0,8.751353861254836,5.688380009815643,531.3342857142856,14.568240390667015,35.86971994110614,1,71.73943988221228,47.25,95.7,2.7600000000000002,20.3,66.7,Low,High,0.25769541422556164,1,0,0,0,1,1,0,1,0,1
596,30,Male,58,Arts,36,8.3,16,7,6,1,1,0,1,14.4,11.5,14.7,12.9,13.9,11.3,10.2,9.8,98.5,15.5,19.7,16.8,13.6,12.8,78.0,1,1,52.5,18,47.4,0,57.6,46.0,58.8,51.6,55.6,45.2,40.8,39.2,43.90934844192635,66.77966101694915,55.629139072847686,52.50965250965252,55.41125541125541,49.349999999999994,54.84781129052622,50.99934338715786,Average,4,0,0,artculture,39.2,polity,58.8,5.483800364210522,2.999961375715168,58.00857142857142,90.67296340023613,19.000656612842143,7,38.001313225684285,49.95,149.4,3.6750000000000003,58.10000000000001,298.8,Low,Medium,0.5166495651645676,1,0,0,0,1,0,0,0,1,1
597,30,Male,61,Arts,33,12.7,35,0,2,1,1,0,1,15.5,19.6,17.2,15.7,12.0,10.5,14.5,17.0,124.9,23.4,14.6,12.1,14.0,8.8,73.1,1,5,53.8,6,93.5,1,62.0,78.4,68.8,62.8,48.0,42.0,58.0,68.0,66.28895184135978,49.49152542372881,40.06622516556291,54.054054054054056,38.0952380952381,61.0,49.59919891598874,57.57975967479662,Average,2,0,1,environment,42.0,geography,78.4,4.2029021660435495,1.5994377687443506,136.54857142857145,78.04473559691104,12.42024032520338,3,24.84048065040676,73.65,76.19999999999999,0.0,88.89999999999999,419.09999999999997,Medium,Low,0.623708103093627,1,0,0,1,1,1,0,0,1,1
598,26,Female,76,Commerce,27,7.2,98,1,4,1,1,1,1,13.8,15.8,5.5,9.9,12.6,9.2,13.2,12.2,89.9,21.1,11.7,11.9,12.8,12.3,70.9,1,8,80.2,11,78.8,0,55.2,63.2,22.0,39.6,50.4,36.8,52.8,48.8,59.77337110481587,39.66101694915254,39.40397350993378,49.42084942084943,53.246753246753244,46.1,48.30119284630098,46.76035785389029,Average,4,1,0,polity,22.0,geography,63.2,5.7024826651085725,0.47232684700899286,165.06285714285715,73.46000303198747,23.23964214610971,4,46.47928429221942,79.5,79.2,0.802,50.4,194.4,Medium,Medium,0.4462148722604693,0,1,1,0,1,1,1,0,1,1
599,25,Male,87,Arts,14,7.1,80,8,5,1,0,1,0,7.1,4.5,12.5,8.7,10.4,18.9,15.2,13.9,93.3,23.3,19.5,11.6,16.4,14.1,84.9,1,9,57.6,21,51.5,0,28.4,18.0,50.0,34.8,41.6,75.6,60.8,55.6,66.00566572237962,66.10169491525424,38.41059602649007,63.32046332046332,61.038961038961034,45.6,58.97547620470965,49.612642861412894,Average,4,3,1,geography,18.0,environment,75.6,6.125017637211469,0.6125017637211468,348.66285714285704,43.93947050473405,20.387357138587106,3,40.77471427717421,54.55,149.1,4.6080000000000005,49.699999999999996,99.39999999999999,Low,Medium,0.4935444064392293,1,1,0,0,1,1,1,0,1,0
600,24,Male,71,Arts,3,7.0,1,7,4,0,1,1,1,5.4,12.6,2.6,4.0,10.0,4.0,6.6,8.9,51.5,13.8,6.6,4.4,9.6,9.4,42.2,0,3,55.3,43,91.4,0,21.6,50.4,10.4,16.0,40.0,16.0,26.4,35.6,39.09348441926346,22.372881355932204,14.569536423841061,37.06563706563706,40.692640692640694,27.05,30.7588359914629,28.162650797438868,Needs Improvement,7,5,0,polity,10.4,geography,50.4,3.5203313496798585,14.081325398719434,191.08285714285714,69.27631971848456,41.83734920256113,2,83.67469840512226,73.35,301.0,3.8709999999999996,49.0,21.0,High,High,0.18910697499369403,1,1,0,0,1,0,0,1,0,1
601,22,Male,78,Engineering,24,8.1,76,6,1,1,0,1,0,16.1,12.9,20.0,8.2,15.4,14.7,10.4,17.0,112.7,15.8,15.3,18.8,13.3,12.2,75.3,1,3,41.2,29,47.5,1,64.4,51.6,80.0,32.8,61.6,58.8,41.6,68.0,44.75920679886686,51.864406779661024,62.25165562913908,51.35135135135136,52.81385281385281,57.35000000000001,52.608094674574225,55.92742840237227,Average,2,1,1,economy,32.8,polity,80.0,6.145871253007942,0.7263302389918477,225.73428571428573,63.70481305040908,14.072571597627729,3,28.145143195255457,44.35,234.89999999999998,2.4720000000000004,56.699999999999996,194.39999999999998,Low,Low,0.5975247000346561,1,1,2,1,1,0,1,0,1,0
602,24,Male,88,Commerce,42,7.6,51,6,2,0,1,1,1,6.0,9.7,12.0,8.0,13.3,19.7,16.4,8.0,90.6,24.8,19.2,10.8,14.3,17.6,84.0,1,3,90.0,26,71.2,0,24.0,38.8,48.0,32.0,53.2,78.8,65.6,32.0,70.25495750708217,65.08474576271186,35.76158940397352,55.21235521235521,76.1904761904762,46.55,60.50082481531979,50.73524744459593,Average,5,3,1,history,24.0,environment,78.8,5.899447377278596,0.9756778354729986,348.75142857142856,43.92522935147625,19.264752555404073,2,38.529505110808145,80.6,197.6,5.4,53.199999999999996,319.2,Low,Medium,0.5122516711687931,1,1,1,0,1,0,1,0,0,1
603,30,Female,82,Science,39,11.1,65,4,3,1,1,1,0,19.8,19.8,17.5,20.5,11.4,12.2,19.8,17.1,138.5,21.2,28.0,14.0,19.6,16.7,100.7,1,3,81.4,36,55.8,1,79.2,79.2,70.0,82.0,45.6,48.8,79.2,68.4,60.05665722379604,94.91525423728814,46.35761589403974,75.67567567567568,72.2943722943723,69.05,69.85991506503437,69.29297451951031,Good,2,0,4,sciencetech,45.6,economy,82.0,5.726692109050439,1.0498935533259137,205.43714285714287,66.96833410664325,0.7070254804896905,2,1.414050960979381,68.6,399.59999999999997,3.2560000000000002,77.7,432.9,Low,Low,0.7835030171446111,0,1,4,1,1,0,1,1,1,1
604,30,Male,93,Science,3,8.0,51,1,2,1,0,1,1,12.5,9.4,8.4,7.2,9.8,10.6,7.8,9.9,73.8,26.4,18.0,12.2,8.1,15.1,78.0,1,7,66.0,14,82.7,0,50.0,37.6,33.6,28.8,39.2,42.4,31.2,39.6,74.78753541076487,61.016949152542374,40.397350993377486,31.27413127413127,65.36796536796537,37.800000000000004,54.56878643975627,42.83063593192688,Needs Improvement,7,3,0,economy,28.8,history,50.0,4.758959547991875,0.8236660756139784,45.34857142857142,92.70852953201732,27.169364068073122,2,54.338728136146244,74.35,112.0,0.66,56.0,24.0,Low,Medium,0.38273452302072297,1,1,4,0,1,1,1,0,1,0
605,23,Female,76,Arts,3,8.0,91,5,1,1,1,0,1,16.6,10.8,9.5,19.1,13.3,16.3,11.4,9.9,104.9,20.6,16.6,11.4,15.8,5.9,71.4,1,5,91.9,6,56.0,1,66.4,43.2,38.0,76.4,53.2,65.2,45.6,39.6,58.35694050991502,56.271186440677965,37.748344370860934,61.00386100386102,25.541125541125542,53.45000000000001,47.7842915732881,51.75028747198644,Average,4,0,1,polity,38.0,economy,76.4,5.750031941331827,0.5625031246955048,204.24857142857147,67.15944119552184,18.24971252801356,3,36.49942505602712,73.95,48.0,4.595000000000001,56.0,24.0,Medium,Medium,0.5291384040026799,0,0,0,1,1,1,1,0,1,1
606,30,Male,71,Science,44,5.2,42,9,6,1,1,0,0,13.2,16.5,10.3,11.7,15.9,14.6,14.4,16.5,113.4,22.8,15.7,9.6,14.5,14.1,74.5,1,5,56.1,22,47.4,1,52.8,66.0,41.2,46.8,63.6,58.4,57.6,66.0,64.58923512747876,53.220338983050844,31.788079470198678,55.98455598455598,61.038961038961034,56.550000000000004,53.32423412084906,55.582270236254715,Average,2,0,0,polity,41.2,geography,66.0,8.964882296170115,1.2926109357268538,82.51142857142858,86.73321726027774,14.417729763745285,5,28.83545952749057,51.75,114.4,5.049,36.4,228.8,Low,Low,0.5919787177533029,1,0,4,1,1,1,0,0,1,1
607,21,Female,88,Science,44,12.9,89,2,3,1,1,1,0,11.8,21.0,24.9,9.1,22.8,20.9,14.8,13.6,139.6,32.7,14.7,23.8,7.5,12.2,90.6,1,3,77.1,20,72.5,1,47.2,84.0,99.6,36.4,91.2,83.6,59.2,54.4,92.63456090651559,49.83050847457627,78.80794701986756,28.95752895752896,52.81385281385281,69.45,60.60887963446824,66.79766389034047,Good,2,0,4,economy,36.4,polity,99.6,4.805587330240321,0.7421962654482275,530.42,14.715245843650521,3.2023361096595266,3,6.404672219319053,74.8,258.0,1.5419999999999998,90.3,567.6,Low,Low,0.7539598270159473,0,1,4,1,1,0,1,0,1,1
608,28,Male,60,Science,23,6.2,21,3,3,1,1,1,1,11.8,10.6,12.8,10.9,5.3,14.6,10.9,13.6,90.6,11.5,13.3,10.4,14.1,18.0,67.8,1,7,56.8,17,82.2,0,47.2,42.4,51.2,43.6,21.2,58.4,43.6,54.4,32.57790368271955,45.08474576271186,34.437086092715234,54.440154440154444,77.92207792207792,45.25,48.892393580075804,46.34271807402274,Average,5,1,0,sciencetech,21.2,environment,58.4,6.436488621392047,2.1064871851828517,126.83142857142857,79.60712792690154,23.65728192597726,7,47.31456385195452,69.5,105.4,1.7039999999999997,43.4,142.6,Medium,Medium,0.439345484413202,1,1,4,0,1,1,0,0,1,1
609,25,Male,60,Medical,17,4.3,54,9,4,1,1,0,0,15.2,11.3,16.6,4.3,4.2,14.1,9.1,4.8,79.4,15.1,13.7,17.0,15.0,10.3,70.8,1,7,57.3,22,67.5,0,60.8,45.2,66.4,17.2,16.8,56.4,36.4,19.2,42.77620396600567,46.44067796610169,56.29139072847682,57.91505791505792,44.58874458874459,39.8,49.60241503287734,42.7407245098632,Needs Improvement,5,3,0,sciencetech,16.8,polity,66.4,8.064287643370415,0.7771040819975127,418.42285714285714,32.722954442091336,27.2592754901368,2,54.5185509802736,62.4,94.6,5.157,30.099999999999998,73.1,Medium,Medium,0.3813194241791916,1,0,3,0,1,1,1,0,1,1
610,33,Female,88,Arts,19,9.1,66,1,5,0,0,1,1,13.4,8.3,10.2,10.3,7.9,8.9,13.9,7.8,83.4,23.4,12.9,9.5,12.2,12.2,71.5,1,2,86.5,17,80.1,0,53.6,33.2,40.8,41.2,31.6,35.6,55.6,31.2,66.28895184135978,43.728813559322035,31.456953642384107,47.10424710424711,52.81385281385281,40.35,48.27856379223317,42.72856913766995,Needs Improvement,6,3,0,artculture,31.2,currentaffairs,55.6,4.230551399769302,0.6377398378756709,91.86,85.23008650352124,27.27143086233005,4,54.5428617246601,83.3,154.7,0.865,63.699999999999996,172.9,Medium,Medium,0.3811282669959757,0,1,0,0,1,0,1,0,0,0
611,24,Male,55,Engineering,24,8.6,98,1,4,1,1,1,1,14.4,17.6,14.6,15.9,16.0,14.2,10.5,13.9,117.3,20.3,9.3,16.4,13.5,17.0,77.4,1,6,83.3,13,59.5,1,57.6,70.4,58.4,63.6,64.0,56.8,42.0,55.6,57.50708215297451,31.52542372881356,54.3046357615894,52.12355212355213,73.59307359307358,58.550000000000004,53.810753472000634,57.128226041600186,Average,1,0,0,currentaffairs,42.0,geography,70.4,5.950856879333353,0.5770527882989918,68.88857142857145,88.92359850973222,12.871773958399814,5,25.743547916799628,71.4,111.8,0.833,60.199999999999996,206.39999999999998,Low,Low,0.6166173482967,1,1,2,1,1,1,1,0,1,1
612,28,Female,64,Arts,40,7.5,59,7,3,1,1,0,1,15.3,15.1,13.4,14.4,11.2,11.3,14.5,15.6,112.0,25.4,13.6,11.1,13.9,16.9,80.1,1,5,56.2,15,85.7,1,61.2,60.4,53.6,57.6,44.8,45.2,58.0,62.4,71.95467422096317,46.101694915254235,36.75496688741722,53.66795366795367,73.16017316017314,55.39999999999999,56.32789257035229,55.678367771105684,Average,2,0,0,sciencetech,44.8,artculture,62.4,6.550396208365375,0.9279727961850948,48.41142857142857,92.21606126452252,14.321632228894316,5,28.643264457788632,70.95,112.5,3.934,52.5,300.0,Low,Low,0.5935252271944977,0,0,0,1,1,1,1,0,1,1
613,27,Female,75,Engineering,37,7.5,57,7,3,1,1,1,1,15.7,14.4,13.7,14.7,11.8,16.7,14.6,9.6,111.4,26.7,17.4,16.8,23.1,12.4,95.2,1,2,44.5,19,71.0,1,62.8,57.6,54.8,58.8,47.2,66.8,58.4,38.4,75.63739376770539,58.98305084745762,55.629139072847686,89.1891891891892,53.67965367965368,55.599999999999994,66.62368531137072,58.90710559341121,Average,2,0,0,artculture,38.4,environment,66.8,6.930247716871907,1.015639751610538,80.9142857142857,86.99001741095834,11.09289440658879,5,22.18578881317758,57.75,142.5,3.115,52.5,277.5,Low,Low,0.6442381797958701,0,1,2,1,1,0,1,0,1,1
614,22,Male,59,Commerce,47,10.1,11,9,5,1,1,0,0,12.6,13.7,11.1,16.1,17.2,12.6,12.2,19.9,113.8,20.5,13.0,8.1,14.2,6.8,61.3,0,5,59.7,18,43.7,0,50.4,54.8,44.4,64.4,68.8,50.4,48.8,79.6,58.07365439093485,44.06779661016949,26.82119205298013,54.826254826254825,29.437229437229433,57.7,42.645225463513746,53.183567639054125,Average,2,0,1,polity,44.4,artculture,79.6,4.791312399914786,4.431963969921177,145.54285714285714,76.59856945318566,16.816432360945875,5,33.63286472189175,51.7,181.79999999999998,5.372999999999999,70.7,474.7,Medium,Medium,0.5528611822298714,1,0,1,0,1,1,0,0,1,1
615,21,Male,56,Engineering,18,5.8,87,5,2,1,1,1,0,17.8,15.8,12.5,17.0,13.8,16.2,10.0,15.1,119.0,19.5,9.3,11.7,11.6,3.4,53.9,0,1,81.8,22,92.4,0,71.2,63.2,50.0,68.0,55.2,64.8,40.0,60.4,55.24079320113315,31.52542372881356,38.741721854304636,44.78764478764479,14.718614718614717,59.1,37.00283965810216,52.47085189743065,Average,1,0,0,currentaffairs,40.0,history,71.2,7.716301749622154,0.596259680652621,105.63428571428572,83.01535747591637,17.52914810256935,3,35.0582962051387,87.1,127.6,4.09,40.6,104.39999999999999,Medium,Medium,0.5410880007497757,1,1,2,0,1,0,1,0,1,1
616,32,Female,76,Arts,10,10.4,68,4,5,1,1,0,0,9.0,11.5,9.5,10.5,13.2,17.0,13.1,18.2,101.0,23.0,17.2,0.0,17.6,8.3,70.3,1,4,45.5,20,88.6,0,36.0,46.0,38.0,42.0,52.8,68.0,52.4,72.8,65.1558073654391,58.30508474576271,0.0,67.95366795366796,35.93073593073593,51.0,45.46905919912113,49.340717759736336,Average,4,0,0,history,36.0,artculture,72.8,4.328133136818977,0.7150828660831353,181.3485714285714,70.84146840071848,20.659282240263664,4,41.31856448052733,67.05,208.0,1.82,72.8,104.0,Medium,Medium,0.4890137312036602,0,0,0,0,1,1,1,0,1,1
617,31,Male,56,Science,19,9.0,83,7,6,1,1,1,1,14.8,18.3,16.1,14.1,17.2,11.6,16.3,17.5,125.8,14.0,16.8,4.5,18.5,12.7,65.2,0,7,77.0,27,97.5,0,59.2,73.2,64.4,56.4,68.8,46.4,65.2,70.0,39.6600566572238,56.949152542372886,14.90066225165563,71.42857142857143,54.97835497835497,62.949999999999996,47.58335957163574,58.34000787149072,Average,1,0,0,environment,46.4,geography,73.2,5.834000787149072,0.6945239032320324,75.28857142857143,87.89456033884757,11.65999212850928,3,23.31998425701856,87.25,243.0,5.390000000000001,63.0,171.0,Medium,Low,0.6355266348172071,1,1,4,0,1,1,1,0,1,1
618,24,Male,64,Science,19,7.5,38,3,4,1,0,0,1,6.4,8.1,9.7,14.3,8.0,11.6,12.8,9.3,80.7,17.1,13.6,0.8,19.1,9.6,62.4,0,5,88.9,15,69.8,0,25.6,32.4,38.8,57.2,32.0,46.4,51.2,37.2,48.44192634560907,46.101694915254235,2.6490066225165565,73.74517374517376,41.55844155844156,40.1,42.499248637399035,40.81977459121971,Needs Improvement,6,3,0,history,25.6,economy,57.2,4.802326422496437,1.0466608869543517,114.3657142857143,81.61145539992373,29.180225408780288,3,58.360450817560576,79.35,112.5,2.667,52.5,142.5,Medium,Medium,0.3515996801017763,1,0,4,0,1,1,0,0,1,0
619,28,Male,88,Commerce,28,7.7,12,3,2,0,1,0,1,5.0,11.4,13.0,5.9,7.9,15.3,7.9,6.1,69.6,23.0,14.0,17.8,11.0,8.9,75.0,1,5,49.9,20,77.3,0,20.0,45.6,52.0,23.6,31.6,61.2,31.6,24.4,65.1558073654391,47.45762711864407,58.94039735099338,42.47104247104247,38.52813852813853,36.25,50.51060256685151,40.52818077005546,Needs Improvement,6,5,0,history,20.0,environment,61.2,4.6584115827649955,3.1175523669273426,223.67714285714285,64.03557531962201,29.471819229944543,2,58.94363845988909,63.599999999999994,154.0,1.4969999999999999,53.9,215.6,Low,Medium,0.3471807814001591,1,0,1,0,1,1,0,0,0,1
620,32,Male,70,Science,15,6.3,40,4,4,1,1,1,0,11.0,10.9,15.0,15.4,12.5,7.6,9.5,11.0,90.5,21.2,16.7,20.9,13.5,9.5,81.1,1,2,87.4,23,90.5,0,44.0,43.6,60.0,61.6,50.0,30.4,38.0,44.0,60.05665722379604,56.61016949152542,69.20529801324503,52.12355212355213,41.12554112554112,46.449999999999996,55.82424359553195,49.262273078659575,Average,5,1,0,environment,30.4,economy,61.6,6.74825658611775,1.2015188555770628,110.69428571428571,82.2017741720607,20.737726921340425,4,41.47545384268085,88.95,144.9,3.4960000000000004,44.1,94.5,Low,Medium,0.48770702911439906,1,1,4,0,1,0,0,0,1,1
621,22,Male,93,Science,19,9.8,56,0,5,1,0,0,1,16.0,7.5,9.9,6.8,6.1,13.8,11.9,17.0,90.4,19.9,16.7,18.8,11.9,20.4,88.1,1,5,42.8,14,33.7,0,64.0,30.0,39.6,27.2,24.4,55.2,47.6,68.0,56.37393767705382,56.61016949152542,62.25165562913908,45.94594594594595,88.3116883116883,44.5,61.89867941107052,49.71960382332115,Average,5,3,0,sciencetech,24.4,artculture,68.0,4.603667020677884,0.872273751286336,284.88,54.19493841849696,20.28039617667885,2,40.5607923533577,38.25,137.20000000000002,0.0,68.60000000000001,186.20000000000002,Low,Medium,0.4953268664661078,1,0,4,0,1,1,1,0,1,0
622,23,Female,76,Science,40,8.1,52,0,2,1,1,0,1,14.0,12.2,14.3,22.9,9.1,14.0,13.8,14.6,113.9,16.7,11.3,19.1,22.5,17.0,87.1,1,6,76.7,15,93.9,1,56.0,48.8,57.2,91.6,36.4,56.0,55.2,58.4,47.30878186968839,38.30508474576271,63.24503311258278,86.87258687258688,73.59307359307358,57.449999999999996,61.86491203873887,58.77447361162166,Average,2,0,1,sciencetech,36.4,economy,91.6,6.458733363914468,1.1089523322947483,242.05428571428567,61.08076571465323,11.225526388378341,6,22.451052776756683,85.30000000000001,121.5,0.0,56.699999999999996,324.0,Low,Low,0.6422090295491721,0,0,4,1,1,1,1,0,1,1
623,32,Female,66,Arts,19,6.8,11,1,5,1,1,0,1,4.1,1.8,14.3,13.3,6.9,11.2,2.1,10.7,63.5,16.5,17.0,0.0,10.8,17.0,57.8,0,3,83.5,17,49.0,0,16.4,7.2,57.2,53.2,27.6,44.8,8.4,42.8,46.74220963172805,57.6271186440678,0.0,41.698841698841704,73.59307359307358,32.199999999999996,43.93224871354223,35.71967461406266,Needs Improvement,6,4,0,geography,7.2,polity,57.2,4.579445463341367,2.9766395511718886,399.90857142857146,35.69981486500764,34.28032538593734,4,68.56065077187468,66.25,115.6,0.835,47.6,129.2,Medium,High,0.2784784251137485,0,0,0,0,1,0,0,0,1,1
624,21,Female,78,Science,16,8.6,12,7,6,0,1,1,1,13.3,10.2,14.1,8.0,13.1,8.2,11.3,14.8,93.2,28.8,16.9,9.2,16.6,9.3,80.6,1,6,64.5,17,34.0,0,53.2,40.8,56.4,32.0,52.4,32.8,45.2,59.2,81.58640226628896,57.28813559322033,30.4635761589404,64.0926640926641,40.25974025974026,46.5,54.738103674170816,48.971431102251245,Average,4,2,0,economy,32.0,artculture,59.2,5.101190739817838,3.7670331617116344,110.16000000000001,82.28768048364793,21.028568897748755,6,42.05713779549751,49.25,146.2,4.515000000000001,60.199999999999996,137.6,Low,Medium,0.48286389903218907,0,1,4,0,1,1,0,0,0,1
625,21,Female,94,Arts,47,13.4,73,6,1,1,1,1,1,24.6,14.4,21.9,19.6,19.4,24.6,16.3,15.8,156.0,26.0,21.2,16.5,17.2,20.0,100.9,1,4,51.2,35,46.6,1,98.4,57.6,87.6,78.4,77.6,98.4,65.2,63.2,73.65439093484419,71.86440677966101,54.63576158940398,66.40926640926641,86.58008658008657,78.30000000000001,70.62878245865242,75.99863473759572,Excellent,0,0,5,geography,57.6,history,98.4,5.277682967888592,1.0270085775350772,246.16000000000005,60.420619352349085,0.0,1,0.0,48.900000000000006,469.0,3.072,93.8,629.8000000000001,Low,Low,0.8498266783095829,0,1,0,1,1,1,1,1,1,1
626,33,Male,92,Medical,8,7.6,96,9,3,1,1,0,0,12.1,21.6,12.3,15.0,16.0,11.5,14.2,15.5,118.8,30.2,12.6,18.0,17.5,17.5,95.1,1,5,90.9,30,71.0,1,48.4,86.4,49.2,60.0,64.0,46.0,56.8,62.0,85.55240793201133,42.71186440677966,59.60264900662252,67.56756756756756,75.75757575757575,59.1,66.23841293411137,61.2415238802334,Good,3,0,1,environment,46.0,geography,86.4,7.121107427934117,0.631355916291066,166.8457142857143,73.17334239866959,8.758476119766598,4,17.516952239533197,80.95,228.0,8.181000000000001,53.199999999999996,60.8,Low,Low,0.6790555597733084,1,0,3,1,1,1,1,1,1,1
627,23,Female,64,Commerce,37,11.6,56,8,2,1,0,1,1,15.1,11.5,16.3,21.2,13.1,17.9,14.1,19.8,128.9,28.3,13.2,10.9,6.1,18.5,72.8,1,4,41.1,32,33.3,1,60.4,46.0,65.2,84.8,52.4,71.6,56.4,79.2,80.16997167138811,44.74576271186441,36.092715231788084,23.552123552123554,80.08658008658008,64.5,52.92943065074885,61.02882919522465,Good,1,0,2,geography,46.0,economy,84.8,4.843557872636877,1.0706812139513098,178.5942857142857,71.28432232783135,8.971170804775348,3,17.942341609550695,37.2,371.2,3.2880000000000003,81.2,429.2,Low,Low,0.675957446437741,0,1,1,1,1,1,1,1,1,0
